"vol" "age" "siteclass" "species" "step0.nomgmt" "step0.finalfell" "step0.thin" "step1.nomgmt" "step1.finalfell" "step1.thin" "step2.nomgmt" "step2.finalfell" "step2.thin" "step3.nomgmt" "step3.finalfell" "step3.thin" "step4.nomgmt" "step4.finalfell" "step4.thin" "step5.nomgmt" "step5.finalfell" "step5.thin" "step6.nomgmt" "step6.finalfell" "step6.thin"
"2792" "8" "16" "III" "lehti" 76.4642412607132 143.464110214788 26.5988296701138 49.6269117681423 93.1112454938119 17.2632037068653 15.8836363518893 29.8012733616158 5.52527731786965 8.10006591660777 15.19754502559 2.81768667393084 3.17290824733565 5.95308932635743 1.10372697928204 6.22908205443596 11.6871585941403 2.16684674869367 1.89828987439492 3.56161865036033 0.66033858704454
"3092" "9" "16" "III" "lehti" 0 0 0 31.7677050692006 104.456817271998 23.8344966133904 16.1884060262702 53.2298246451067 12.1457470021467 6.084505058639 20.0067342515402 4.56504852643224 4.29988536174207 14.138646104389 3.226094011801 9.01139644582076 29.6307772266258 6.76102027521242 5.00596609959051 16.4603418785108 3.75584833048312
"392" "10" "16" "III" "lehti" 0 0 0 6.95855267761603 51.6711776271695 27.4470431178747 7.07414056764724 52.5294828917923 27.9029634720881 1.75690936613951 13.0460427819501 6.92988461260735 2.25518533326996 16.746022820582 8.89526485589033 5.02011536597226 37.2771874844675 19.8011467743536 3.80800096388286 28.2765545257947 15.0201301176912
"692" "11" "16" "III" "lehti" 0 0 0 3.21121784285284 67.6301939631132 25.4707960717193 1.75472649188274 36.9556033896519 13.9181714924337 0.393608340508111 8.28963020161026 3.12202979175754 0.773964474785333 16.3001609083579 6.13894549318371 1.89939967931297 40.0025083976521 15.0656929109143 1.64394721096539 34.6225245945744 13.0394903778847
"104" "1" "17" "III" "lehti" 0 0 0 0 0 0 10.4520468881715 0 0 0 0 0 0 0 0 0 0 0 0.000941537643537306 0 0
"1004" "2" "17" "III" "lehti" 0 0 0 0 0 0 43.4125085103662 0 0 0.0546125191188721 0 0 0.00939980371919296 0 0 0.00203641649518261 0 0 0.00970420336742637 0 0
"1304" "3" "17" "III" "lehti" 0 0 0 0 0 0 38.4843950738674 0 0 0.708430622716759 0 0 0.149006642624203 0 0 0.032222704907261 0 0 0.0721541205055656 0 0
"1604" "4" "17" "III" "lehti" 0 0 0 0 0 0 15.2323067808718 0 11.9573608229844 1.45397613629791 0 1.14137126699386 0.370532941424734 0 0.290868359018416 0.0811628918277018 0 0.063712870084746 0.162780444310922 0 0.127782648784074
"1904" "5" "17" "III" "lehti" 0 0 0 0 12.9359050872902 4.29373593806459 0 66.2674349491122 21.9957447928343 0 10.9608138765529 3.6381559801666 0 2.96880576836962 0.985417559479979 0 0.653643137045024 0.216959772761245 0 1.28508229370101 0.426549513976867
"2204" "6" "17" "III" "lehti" 49.0552964590055 185.459767524503 22.0119920008358 15.8344205593852 59.8640344225192 7.10518871254467 16.048628137792 60.6738733300571 7.2013074977272 3.40745170770951 12.882303179859 1.52898474063888 1.10628997073292 4.1824694904917 0.496412166354516 0.248299531112403 0.938727856940625 0.111416456268386 0.467910854540888 1.76899630762325 0.20995999883245
"2504" "7" "17" "III" "lehti" 29.3572411864084 235.580569274319 28.4539414575961 10.6262858706165 85.2718570786712 10.2993232284438 9.10623379330941 73.0740237936958 8.82604198428458 2.22339523789382 17.8418916320835 2.15498307672787 0.869610942891395 6.97829335095624 0.842853683110128 0.219784956527386 1.7636897434567 0.213022342480391 0.411720024585571 3.30389484344363 0.399051716136788
"2804" "8" "17" "III" "lehti" 0 0 0 1.90804874107024 27.6281046033578 5.59731061325511 2.76890581375314 40.0931159737084 8.12265722820636 0.889262781701433 12.8763194691449 2.60867550123394 0.455773983164125 6.59950189494869 1.33702483500457 0.151978898632904 2.20061931257469 0.445834052347964 0.29172395451322 4.22409541072607 0.855779808759871
"3104" "9" "17" "III" "lehti" 0 0 0 11.0926209825678 36.5320151417331 20.3800188501996 12.1599215704707 40.0470222170963 22.3409265684451 4.99370147887725 16.4460661124481 9.17472348795868 2.01904312145841 6.64943965910716 3.70950534948891 1.16638903639987 3.84134119482442 2.14295887201518 2.42035940932769 7.97111942515205 4.44682735161278
"404" "10" "17" "III" "lehti" 0 0 0 0 7.6683729221954 1.91945942806866 0 48.5667111325322 12.1566638085381 0 31.8924153381849 7.98294474275968 0 9.7442559199118 2.43907072396706 0 9.7507142937628 2.44068731026302 0 21.5768131525075 5.40086115444152
"704" "11" "17" "III" "lehti" 0 0 0 1.03527269766021e-15 8.64011569264274 0.684791778175942 4.84534918782899e-15 40.4380195176707 3.20500607590234 2.93094628085872e-15 24.4609125815582 1.93870457507821 8.08403303376153e-16 6.74672294871725 0.534726682982572 1.04195088687584e-15 8.69585011659777 0.689209135147015 2.42163502754187e-15 20.2103338092522 1.60181540607751
"116" "1" "18" "III" "lehti" 0 0 0 0 0 0 0 0 0 2.09040937763429 0 0 0 0 0 0 0 0 0 0 0
"1016" "2" "18" "III" "lehti" 0 0 0 0 0 0 0 0 0 10.7729110797075 0 0 0.0109225038237744 0 0 0.00187996074383859 0 0 0.000407283299036522 0 0
"1316" "3" "18" "III" "lehti" 0 0 0 0 0 0 0 0 0 42.4070844184929 0 0 0.402727889413448 0 0 0.0936148825600397 0 0 0.020408964895511 0 0
"1616" "4" "18" "III" "lehti" 0 0 0 0 0 0 0.601363576759747 0 0.472070407756402 32.685108858813 0 25.6578104541682 1.54834568331003 0 1.21545136139837 0.388105090915469 0 0.304662496368644 0.0849783806385875 0 0.0667080288012912
"1916" "5" "18" "III" "lehti" 0 0 0 0 3.54138510761747 1.17547032113307 0 3.15793224453126 1.04819315516154 0 18.6276931734638 6.18297638104401 0 2.63545251065579 0.87476964941429 0 0.716139342366943 0.237703756345898 0 0.157818041894823 0.0523835783879223
"2216" "6" "18" "III" "lehti" 0 0 0 7.12387444756565 26.9327105182896 3.19661032903588 2.46134568048311 9.30542939601452 1.10444998483217 3.19484160457664 12.0785037301231 1.43358277128439 0.626038139585859 2.36681655621207 0.280914549814168 0.203754538918193 0.770319866508386 0.0914283187453434 0.0468497476623714 0.177121410677969 0.0210223226690128
"2516" "7" "18" "III" "lehti" 36.8137926168461 295.416526599186 35.681060536328 6.34073169239915 50.881933088545 6.14563225570999 2.35388383921587 18.8890124697694 2.28145664416309 2.30526756876306 18.4988855979511 2.23433625895499 0.548711102511363 4.40319555492199 0.531827683972556 0.209708651815453 1.68283127364525 0.20325607791344 0.0545365639821829 0.43763495035549 0.0528585158596547
"2816" "8" "18" "III" "lehti" 0 0 0 1.11349802325024 16.123193920473 3.26647541502595 0.761249185662384 11.0227121970188 2.23314428741997 0.812423090991406 11.7636985140662 2.3832642698158 0.250199219734153 3.62282685221993 0.733965919162319 0.108681835891638 1.57368785496272 0.318820992572287 0.0415471074656131 0.60159250983445 0.121879520455482
"3116" "9" "18" "III" "lehti" 0 0 0 0.165124979031552 0.543816312099632 0.303377370469106 3.15130133254677 10.3783756947686 5.7897570520881 3.91942513066902 12.9080853339807 7.20099949060821 1.68470554249876 5.54834502004949 3.09524058985856 0.662983345550125 2.18344408020577 1.21807218518632 0.40688195555892 1.34000952387499 0.747547575737805
"416" "10" "18" "III" "lehti" 0 0 0 0 1.61931012759833 0.405327195602249 0 8.16268377821933 2.04318966949257 0 14.1250306362897 3.53561616025618 0 7.18956972401381 1.79961088623797 0 2.50971370440251 0.628202837883029 0 1.963408551864 0.491457978669489
"716" "11" "18" "III" "lehti" 0 0 0 0 0 0 5.02226494446372e-16 4.19145122414044 0.332202882348088 9.60642837041233e-16 8.01727435689511 0.63542708897493 5.0290182208197e-16 4.19708733230324 0.332649584761353 1.67479993420353e-16 1.39774430700755 0.110781364912283 1.48616978133515e-16 1.24031850532387 0.098304229362173
"128" "1" "19" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 1.04520468881715 0 0 0 0 0 0 0 0
"1028" "2" "19" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 11.8181157685247 0 0 0.0109225038237744 0 0 0.00187996074383859 0 0
"1328" "3" "19" "III" "lehti" 0 0 0 0 0 0 0 0 0 0.122388624233141 0 0.11364657964506 17.6464542262455 0 16.3859932100851 0.419527953914176 0 0.389561671491734 0.10325709824077 0 0.0958815912235718
"1628" "4" "19" "III" "lehti" 0 0 0 0 0 0 0.39182344037769 0 0 0.549852243973762 0 0 12.9560284132857 0 0 0.807705110908106 0 0 0.208602949087123 0 0
"1928" "5" "19" "III" "lehti" 0 0 0 0 0 0 0 1.26362625738747 0 0 1.08710108007892 0 0 47.3794529690574 0 0 1.69340779535424 0 0 0.432676634572921 0
"2228" "6" "19" "III" "lehti" 0 0 0 2.16309544649083 9.09301233987815 2.33667717985122 1.19050588422835 5.0045339948118 1.28604030703681 0.486869817539421 2.04665645521202 0.525939617712341 2.53607444790246 10.6609055495159 2.73958659495638 0.227175664575844 0.954979182568829 0.245405810498598 0.0671291510256578 0.282191060793044 0.0725160582067295
"2528" "7" "19" "III" "lehti" 0 0 0 9.18645461662356 18.2688134302259 0 3.18828435270845 6.34044083739755 0 1.23027329972224 2.44660582550996 0 1.36866895966257 2.72182892261508 0 0.313664130219805 0.623773992675079 0 0.116221684616141 0.231126409633233 0
"2828" "8" "19" "III" "lehti" 0 0 0 0 17.4170680274524 3.51150565069605 0 5.20836451172055 1.05007349026624 0 3.8090748196728 0.767958632998549 0 4.26430690375237 0.859739295111366 0 1.42501211313066 0.287300829260213 0 0.568865397198278 0.114690604273846
"3128" "9" "19" "III" "lehti" 0 0 0 1.01234746213741 4.2467657688406 0 0.45564247112728 1.91140583799934 0 1.19031393501774 4.99332952614359 0 1.50773112908483 6.32488467358229 0 0.636931940660508 2.67190946176452 0 0.246798808790768 1.03531324190844 0
"428" "10" "19" "III" "lehti" 0 0 0 2.33551543925704e-15 4.75477125044393 0.504341980534079 7.65495894199956e-16 1.55843879637665 0.165304715559631 1.54478217902165e-15 3.14495283120323 0.333587391702011 2.07129872943453e-15 4.21686428796605 0.447285805061109 9.0180478836932e-16 1.83594396730477 0.194739887125723 3.38836425234653e-16 0.68982189808235 0.0731699011308163
"728" "11" "19" "III" "lehti" 0 0 0 0 0 0 0 0.221637132225013 0 0 1.78505701756504 0 0 2.57235815952865 0 0 1.19811829022039 0 0 0.441513886794466 0
"152" "1" "20" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.348401562939049 0 0 0 0 0
"1052" "2" "20" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0.0378821932150199 0 0 9.74977122247563 0 0 0.13349472510517 0 0
"1352" "3" "20" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0.0710156214686129 0 0.0659430770779975 14.5052278493293 0 13.4691401458057 0.247205480753481 0 0.229547946413946
"1652" "4" "20" "III" "lehti" 0 0 0 0 0 0 0 0 0 0.078364688075538 0 0 0.171164760911323 0 0 11.4144327957799 0 0 0.371304999138709 0 0
"1952" "5" "20" "III" "lehti" 0 0 0 0 0 0 0 0.233667717985122 0 0 0.324515750892526 0 0 0.327520083758115 0 0 6.75197286613847 0 0 0.428393136503913 0
"2252" "6" "20" "III" "lehti" 0 0 0 0 0 0 0.397250025514235 1.66992140355059 0.429128113981429 0.218635055448796 0.91907699234957 0.236179843849009 0.0894130898169157 0.375866136822962 0.0965882143083972 0.465747196116398 1.95786321330412 0.503121971113396 0.0417205531523686 0.17538084380718 0.0450684987757071
"2552" "7" "20" "III" "lehti" 0 0 0 0 0 0 1.50917918964538 3.00125719867155 0 0.614322953352558 1.22168474009489 0 0.314964521514156 0.626360039951666 0 1.89334207693883 3.76522985272256 0 0.171483689302611 0.341024220652785 0
"2852" "8" "20" "III" "lehti" 0 0 0 0 0 0 0 6.36174717496922 1.28261031753412 0 2.22977521452674 0.449551454541682 0 1.03436932616621 0.208542202856091 0 1.60589258688466 0.323768666710618 0 0.329412592275347 0.0664138290877717
"3152" "9" "20" "III" "lehti" 134.550515988436 564.435183423188 0 0 0 0 0.421729522619165 1.76914208545272 0 0.157456640880973 0.660525657028988 0 0.164082332535107 0.688320225162997 0 0.236783479463174 0.993299250326649 0 0.0784027840123314 0.328897213435377 0
"452" "10" "20" "III" "lehti" 0 0 0 0 0 0 7.01863179609007e-16 1.42889180352055 0.151563573555548 2.6365713441827e-16 0.536767747981671 0.0569353381781759 4.39731241414819e-16 0.895229134201881 0.0949575932875911 5.55864174104471e-16 1.13165896904731 0.120035874635439 2.27905522041108e-16 0.463982642034342 0.0492149700356641
"752" "11" "20" "III" "lehti" 0 0 0 0 0 0 0 0.0583342093335205 0 0 0.0238825841033432 0 0 0.0586115894892221 0 0 0.0751929590056145 0 0 0.0319873779917787 0
"164" "1" "21" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.174200781469524 0 0
"1064" "2" "21" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0346084234310058 0 0 7.73963712276045 0 0
"1364" "3" "21" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105624044899619 0 0 22.4190657535592 0 0
"1664" "4" "21" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0.039182344037769 0 0 0.120190803886667 0 0 13.4468535206504 0 0
"1964" "5" "21" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0.214564056990715 0 0 0.118089921924505 0 0 0.0482941071541986 0 0 0.251560985556698 0
"2264" "6" "21" "III" "lehti" 0 0 0 0 0 0 0 0 0 0.252596125554013 0 0 0.178204029046254 0 0 0.14243675077906 0 0 6.00336725923817 0 0
"2564" "7" "21" "III" "lehti" 0 0 0 0 0 0 0 0 0 0.111474288717485 0.670112485585791 0 0.0469069344557193 0.281974640080403 0 0.0218855561113268 0.131562036169226 0 0.0984195713564159 0.591635832358453 0
"2864" "8" "21" "III" "lehti" 0 0 0 0 0 0 0 0 0 0.462138310635676 0.97479978063345 0.472540137563168 0.180810294535804 0.381387630917966 0.184879979621819 0.0877018605595903 0.184991705874891 0.0896758574210603 0.377515067939771 0.796301879641446 0.386012191655458
"3164" "9" "21" "III" "lehti" 0 0 0 0 40.9501570399588 0 0 0 0 0 0.235595896072086 0 0 0.0988858951338701 0 0 0.092594098265698 0 0 0.180250609512803 0
"464" "10" "21" "III" "lehti" 0 0 0 0 64.3502467770782 0 0 0 0 0 0.673010727146469 0 0 0.254517352603242 0 0 0.198675335086109 0 0 0.487382840804538 0
"764" "11" "21" "III" "lehti" 0 326.885288738514 0 0 29.2501121713992 0 0 0 0 0 0.124628933951025 0 0 0.0466069519693804 0 0 0.0563130273527608 0 0 0.0775694248040466 0
"176" "1" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1076" "2" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0173042117155029 0 0
"1376" "3" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701162341653122 0 0
"1676" "4" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195911720188845 0 0 0.0600954019433336 0 0
"1976" "5" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146933790141634 0 0 0.0978835739073096 0
"2276" "6" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0.0971523559823128 0 0 0.0734378041763573 0 0 0.0698072161700874 0 0
"2576" "7" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0.0432822285831369 0.260185215005447 0 0.0223094727393003 0.134110353171475 0 0.014467897603451 0.0869717935480176 0
"2876" "8" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0.139780028270028 0.294841474421667 0.142926202539772 0.0566126057983949 0.119414371073142 0.0578868445141145 0.0283849808897879 0.0598731429700992 0.0290238711348957
"3176" "9" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.239453491787293 0 0 0.100054815811457 0 0 0.0527697839292881 0
"476" "10" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0618721029375325 0 0 0.0243390011077519 0 0 0.0117709449212613 0
"776" "11" "22" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192557629431532 0 0 0.00753376227232518 0 0 0.00365424418998293 0
"188" "1" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1088" "2" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1388" "3" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1688" "4" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0039182344037769 0 0
"1988" "5" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078364688075538 0 0
"2288" "6" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0323841186607709 0 0 0.0283975024625627
"2588" "7" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.176493295995287 0 0 0.100994560873397 0 0
"2888" "8" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0721866932920888 0 0 0.0301924149002817 0
"3188" "9" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0678139575451156 0.0206968997021893 0 0.0278316747236129 0.00849425990092601
"488" "10" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0419175144906289 0 0 0.017455066025074 0
"788" "11" "23" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.011648335689169 0 0 0.00471771714986624 0
"200" "1" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1100" "2" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1400" "3" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1700" "4" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2000" "5" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.010794706220257 0 0
"2300" "6" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021589412440514
"2600" "7" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0271528147685057 0 0
"2900" "8" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118959708925117 0
"3200" "9" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0287321719153179 0.00876909270428247
"500" "10" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0135764073842529 0
"800" "11" "24" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"212" "1" "25" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1112" "2" "25" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1412" "3" "25" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1712" "4" "25" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2012" "5" "25" "III" "lehti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
