"vol" "age" "siteclass" "species" "step0.nomgmt" "step0.finalfell" "step0.thin" "step1.nomgmt" "step1.finalfell" "step1.thin" "step2.nomgmt" "step2.finalfell" "step2.thin" "step3.nomgmt" "step3.finalfell" "step3.thin" "step4.nomgmt" "step4.finalfell" "step4.thin"
"1517" "11" "9" "SE22" "BT" 0 0 0 61.2133467515924 0 21.5073921019108 60.8234528232383 0 21.3704023432999 119.153223513021 0 41.8646460991696 118.399089186989 0 41.5996799846179
"2029" "12" "9" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2541" "13" "9" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3053" "14" "9" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3565" "15" "9" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4077" "16" "9" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4589" "17" "9" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"45" "1" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4653" "2" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5165" "3" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5677" "4" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6189" "5" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6701" "6" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 1.37991837873418 0 0.302908912405063
"7213" "7" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0.848417834394905 0 0.212104458598726 14.609433964557 0 3.65235849113924
"7725" "8" "10" "SE22" "BT" 0 0 0 0 0 0 157.1445876 0 44.3228324 163.092208723567 0 46.0003665630573 346.074055692152 0 97.6106310926582
"8237" "9" "10" "SE22" "BT" 0 0 0 187.704192 0 59.275008 1119.98917163312 0 353.680791042038 1125.42903494756 0 355.398642615019 2204.71694921463 0 696.226405015148
"557" "10" "10" "SE22" "BT" 0 0 0 3.78270975163399 0 1.32906018300654 11.7345585635569 0 4.12295300881729 11.659816152324 0 4.09669216162737 22.8415950695223 0 8.02542529469701
"1069" "11" "10" "SE22" "BT" 740.9376 0 288.1424 0 0 0 4.00669178737695 0 1.55815791731326 3.98117145752105 0 1.54823334459152 7.79912008448865 0 3.03299114396781
"1581" "12" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2093" "13" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2605" "14" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3117" "15" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3629" "16" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4141" "17" "10" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"77" "1" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4685" "2" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5197" "3" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5709" "4" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6221" "5" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6733" "6" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0.169683566878981 0 0.0424208917197452
"7245" "7" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 34.571809272 0 9.751023128 36.5420518300127 0 10.3067325674395
"7757" "8" "11" "SE22" "BT" 0 0 0 0 0 0 45.04900608 0 14.22600192 388.227287767949 0 122.598090874089 394.053047017325 0 124.437804321261
"8269" "9" "11" "SE22" "BT" 0 0 0 0 0 0 139.884606615425 0 49.1486455675817 831.842972235035 0 292.269152406904 835.849038060798 0 293.676689048389
"589" "10" "11" "SE22" "BT" 0 0 0 207.462528 0 80.679872 2.72355102117647 0 1.05915873045752 9.57075586622651 0 3.72196061464364 9.50979563777921 0 3.69825385913636
"1101" "11" "11" "SE22" "BT" 0 0 0 3.38991058823529 0 1.45281882352941 0 0 0 0.0183312696154501 0 0.00785625840662148 0.0182145099363708 0 0.00780621854415892
"1613" "12" "11" "SE22" "BT" 46.9336 0 22.0864 500.544512 0 235.550358588235 0 0 0 2.70674289636132 0 1.27376136299356 2.68950249574755 0 1.26564823329297
"2125" "13" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2637" "14" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3149" "15" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3661" "16" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4173" "17" "11" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"109" "1" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4717" "2" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5229" "3" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5741" "4" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6253" "5" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6765" "6" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 7.60579803984 0 2.14522508816
"7277" "7" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 10.8117614592 0 3.4142404608 119.449124111028 0 37.7207760350614
"7789" "8" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 69.7062622192105 0 24.4913894283712 503.567365729391 0 176.929074445462
"8301" "9" "12" "SE22" "BT" 0 0 0 0 0 0 58.08950784 0 22.59036416 101.479511049035 0 39.4642542968471 601.606751651768 0 233.95818119791
"621" "10" "12" "SE22" "BT" 0 0 0 0 0 0 146.240742776471 0 62.6746040470588 1.90648571482353 0 0.817065306352941 6.70502848724319 0 2.87358363738994
"1133" "11" "12" "SE22" "BT" 0 0 0 15.018752 0 7.067648 162.47938304 0 76.4608861364706 0 0 0 0.878622990174129 0 0.413469642434884
"1645" "12" "12" "SE22" "BT" 0 0 0 0.202458666666667 0 0.104296888888889 2.15921162039216 0 1.11232113777778 0 0 0 0.011676145827441 0 0.00601498421413627
"2157" "13" "12" "SE22" "BT" 44.1728 0 24.8472 29.8411804444444 0 16.785664 318.254706714771 0 179.018272527059 0 0 0 1.72099313044464 0 0.968058635875108
"2669" "14" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3181" "15" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3693" "16" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4205" "17" "12" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"141" "1" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4749" "2" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5261" "3" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5773" "4" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6285" "5" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6797" "6" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 2.594822750208 0 0.819417710592
"7309" "7" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 26.1243316568027 0 9.17881923076852
"7821" "8" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 16.2650621952 0 6.3253019648 78.6027718915614 0 30.5677446244961
"8333" "9" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 84.5348783209412 0 36.2292335661176 71.6076034487717 0 30.6889729066165
"653" "10" "13" "SE22" "BT" 0 0 0 0 0 0 4.80600064 0 2.26164736 151.4371076608 0 71.2645212521412 1.29641028608 0 0.610075428743529
"1165" "11" "13" "SE22" "BT" 0 0 0 0 0 0 9.98121226666667 0 5.14183662222222 107.970524757333 0 55.6211794204444 0 0 0
"1677" "12" "13" "SE22" "BT" 0 0 0 15.902208 0 8.944992 10.8723985066667 0 6.11572416 115.953589854369 0 65.2238942930824 0 0 0
"2189" "13" "13" "SE22" "BT" 0 0 0 0.17224613836478 0 0.105570213836478 0.116361835695318 0 0.0713185444584207 1.24099319599471 0 0.760608733029013 0 0 0
"2701" "14" "13" "SE22" "BT" 0 0 0 26.3369901886792 0 17.5579934591195 17.7921000385744 0 11.8614000257163 189.751862871449 0 126.501241914299 0 0 0
"3213" "15" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3725" "16" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4237" "17" "13" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"173" "1" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4781" "2" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5293" "3" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5805" "4" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6317" "5" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6829" "6" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7341" "7" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 4.364458355712 1.960843609088 0
"7853" "8" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 34.6462352024697 17.848060558848 0
"8365" "9" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 1.4248378368 0.8368095232 0 98.1536217310419 57.6457778420405 0
"685" "10" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 5.96870235733333 3.97913490488889 0 124.234972248747 82.8233148324978 0
"1197" "11" "14" "SE22" "BT" 0 0 0 0 0 0 5.09864544 3.84634656 0 9.1752537632 6.92168266346667 0 98.7208188587369 74.4736001916787 0
"1709" "12" "14" "SE22" "BT" 0 0 0 0 0 0 8.6442002354717 7.36357797836478 0 5.90960720760755 5.03410984351754 0 63.0256672371947 53.6885313502029 0
"2221" "13" "14" "SE22" "BT" 0 0 0 0 0 0 9.04242219471698 8.6878174027673 0 6.10865854931992 5.86910331209168 0 65.1485399062498 62.5936952040439 0
"2733" "14" "14" "SE22" "BT" 0 0 0 0 0 0 12.641755290566 13.6952348981132 0 8.54020801851572 9.2518920200587 0 91.0808941782953 98.6709686931532 0
"3245" "15" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3757" "16" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4269" "17" "14" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"205" "1" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4813" "2" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5325" "3" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5837" "4" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6349" "5" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6861" "6" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7373" "7" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7885" "8" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8397" "9" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0.755164053504 0.669673783296 0
"717" "10" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 2.98435117866667 2.98435117866667 0
"1229" "11" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 2.3963633568 2.7022820832 0 4.312369268704 4.862884494496 0
"1741" "12" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 3.80344810360755 4.84075213186415 0 2.60022717134732 3.30938003626023 0
"2253" "13" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 3.70739309983396 5.33502909488302 0 2.50455000522117 3.60410854409875 0
"2765" "14" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 4.80386701041509 7.83788828015094 0 3.24527904703597 5.29492897147975 0
"3277" "15" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3789" "16" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4301" "17" "15" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"237" "1" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4845" "2" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5357" "3" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5869" "4" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6381" "5" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6893" "6" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7405" "7" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7917" "8" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8429" "9" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"749" "10" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1261" "11" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0.886654442016 1.509708914784 0
"1773" "12" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 1.29317235522657 2.51027574838098 0
"2285" "13" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 1.14929186094853 2.55810123888543 0
"2797" "14" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0.0108474416364212 0.0278934213507973 0
"3309" "15" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 1.19128153685697 3.57384461057091 0
"3821" "16" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4333" "17" "16" "SE22" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"17" "1" "1" "SE23" "BT" 18433.77 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4625" "2" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5137" "3" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5649" "4" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6161" "5" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6673" "6" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7185" "7" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7697" "8" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8209" "9" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"529" "10" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1041" "11" "1" "SE23" "BT" 0 0 0 2247.85808974359 0 0 6975.472846875 0 0 6931.87614158203 0 0 13581.1716404464 0 0
"1553" "12" "1" "SE23" "BT" 0 0 0 0 0 0 157.955371363636 0 0 156.968150292614 0 0 307.537432531338 0 0
"2065" "13" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2577" "14" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3089" "15" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3601" "16" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4113" "17" "1" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"273" "1" "2" "SE23" "BT" 0 0 0 115.2110625 0 0 0 0 0 0 0 0 0 0 0
"4881" "2" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5393" "3" "2" "SE23" "BT" 18433.77 0 0 18318.5589375 0 0 0 0 0 0 0 0 0 0 0
"5905" "4" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6417" "5" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6929" "6" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7441" "7" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7953" "8" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8465" "9" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"785" "10" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1297" "11" "2" "SE23" "BT" 0 0 0 0 0 0 2247.85808974359 0 0 6975.472846875 0 0 6931.87614158203 0 0
"1809" "12" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 157.955371363636 0 0 156.968150292614 0 0
"2321" "13" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2833" "14" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3345" "15" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3857" "16" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4369" "17" "2" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"305" "1" "3" "SE23" "BT" 0 0 0 0 0 0 115.2110625 0 0 0 0 0 0 0 0
"4913" "2" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5425" "3" "3" "SE23" "BT" 0 0 0 111.046807228916 0 0 110.352764683735 0 0 0 0 0 0 0 0
"5937" "4" "3" "SE23" "BT" 23930.16 0 0 18322.7231927711 0 0 18208.2061728163 0 0 0 0 0 0 0 0
"6449" "5" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6961" "6" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7473" "7" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7985" "8" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8497" "9" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"817" "10" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1329" "11" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 2247.85808974359 0 0 6975.472846875 0 0
"1841" "12" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 157.955371363636 0 0
"2353" "13" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2865" "14" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3377" "15" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3889" "16" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4401" "17" "3" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"337" "1" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 115.2110625 0 0 0 0 0
"4945" "2" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5457" "3" "4" "SE23" "BT" 0 0 0 0 0 0 111.046807228916 0 0 110.352764683735 0 0 0 0 0
"5969" "4" "4" "SE23" "BT" 0 0 0 144.157590361446 0 0 110.377850558862 0 0 109.687988992869 0 0 0 0 0
"6481" "5" "4" "SE23" "BT" 23930.16 0 0 22921.0568674699 0 0 17550.0782388591 0 0 17440.3902498662 0 0 0 0 0
"6993" "6" "4" "SE23" "BT" 0 0 0 864.945542168675 0 0 662.267103353172 0 0 658.127933957214 0 0 0 0 0
"7505" "7" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8017" "8" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8529" "9" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"849" "10" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1361" "11" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 2247.85808974359 0 0
"1873" "12" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2385" "13" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2897" "14" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3409" "15" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3921" "16" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4433" "17" "4" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"369" "1" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 115.2110625 0 0
"4977" "2" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5489" "3" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 111.046807228916 0 0 110.352764683735 0 0
"6001" "4" "5" "SE23" "BT" 0 0 0 0 0 0 144.157590361446 0 0 110.377850558862 0 0 109.687988992869 0 0
"6513" "5" "5" "SE23" "BT" 0 0 0 149.5635 0 0 143.256605421687 0 0 109.687988992869 0 0 109.002439061664 0 0
"7025" "6" "5" "SE23" "BT" 0 0 0 0 0 0 123.563648881239 0 0 94.6095861933102 0 0 94.018276279602 0 0
"7537" "7" "5" "SE23" "BT" 23738.49 0 0 23780.5965 0 0 22777.8002620482 0 0 17440.3902498662 0 0 17331.3878108045 0 0
"8049" "8" "5" "SE23" "BT" 0 0 0 0 0 0 741.381893287435 0 0 567.657517159861 0 0 564.109657677612 0 0
"8561" "9" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"881" "10" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1393" "11" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1905" "12" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2417" "13" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2929" "14" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3441" "15" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3953" "16" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4465" "17" "5" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"401" "1" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5009" "2" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5521" "3" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 111.046807228916 0 0
"6033" "4" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 144.157590361446 0 0 110.377850558862 0 0
"6545" "5" "6" "SE23" "BT" 0 0 0 0 0 0 149.5635 0 0 143.256605421687 0 0 109.687988992869 0 0
"7057" "6" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 123.563648881239 0 0 94.6095861933102 0 0
"7569" "7" "6" "SE23" "BT" 0 0 0 147.444037267081 0 0 147.705568322981 0 0 141.477020261169 0 0 108.325405278672 0 0
"8081" "8" "6" "SE23" "BT" 23738.49 0 0 23591.0459627329 0 0 23632.890931677 0 0 22698.1050662276 0 0 17379.3696376842 0 0
"8593" "9" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 370.690946643718 0 0 283.828758579931 0 0
"913" "10" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 308.909122203098 0 0 236.523965483276 0 0
"1425" "11" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1937" "12" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2449" "13" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2961" "14" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3473" "15" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3985" "16" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4497" "17" "6" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"433" "1" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5041" "2" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5553" "3" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6065" "4" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 144.157590361446 0 0
"6577" "5" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 149.5635 0 0 143.256605421687 0 0
"7089" "6" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 123.563648881239 0 0
"7601" "7" "7" "SE23" "BT" 0 0 0 0 0 0 147.444037267081 0 0 147.705568322981 0 0 141.477020261169 0 0
"8113" "8" "7" "SE23" "BT" 0 0 0 147.444037267081 0 0 146.528235793372 0 0 146.788142432777 0 0 140.982019044892 0 0
"8625" "9" "7" "SE23" "BT" 12040.95 0 0 23591.0459627329 0 0 23444.5177269395 0 0 23486.1027892442 0 0 22610.0788967033 0 0
"945" "10" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 369.219950823703 0 0
"1457" "11" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 257.424268502582 0 0
"1969" "12" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2481" "13" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2993" "14" "7" "SE23" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
