"vol" "age" "ownership" "step0" "step1" "step2" "step3" "step4" "step5" "step6" "step7" "step8" "step9" "step10" "step11" "step12" "step13" "step14" "step15" "step16" "step17" "step18" "step19" "step20"
"560" "7" "28" "pub" 641.37 671.473357456347 1075.66746538892 785.538238193057 674.594544927094 458.478522914173 551.91480569297 389.490274210843 397.708767363112 393.366285036344 336.474835955608 209.456034490858 302.305657997043 160.268134788513 208.112579226625 163.230970761217 99.8421361465782 68.8899727109159 112.5967225685 39.8989758734736 69.4259394956984
"634" "8" "28" "pub" 1169.55 777.090397813394 1431.21036987927 1266.58171689235 1069.91611466353 1053.09450252415 1283.8141314469 958.262589928357 1180.51280794548 896.643271448528 961.771072178992 583.270962659663 832.744992295792 504.521917524382 614.757436047563 475.171047369748 291.326280620716 192.91817253381 356.579808939063 152.807737395262 239.707776594392
"708" "9" "28" "pub" 1216.95 580.033952560534 814.302975771551 747.802012479009 706.350185865086 805.818548677993 1186.03079460057 1233.68225861586 1495.9764761432 926.735653489256 1310.97928575549 798.483048854363 1106.2103187239 851.845853331395 975.36432947594 748.966078526628 539.085372153931 347.571594585204 700.59086964333 368.162740015832 533.717617647569
"116" "10" "28" "pub" 698.08 793.351652416421 1262.19162119824 1518.76830529714 1316.33825085279 1461.29234516465 2716.22636079924 3915.14307571162 4384.94419650683 2529.69595921448 4157.21590790688 2574.44047691707 3474.3868902012 3059.34081679638 3429.4039560936 2626.99701600544 2073.29089397187 1327.37298927585 2734.18990742904 1534.28499079769 2178.88297166881
"44" "1" "29" "pub" 0 155.8696 353.816282824337 243.088558562694 474.991648466187 397.971578470071 157.824167634855 279.69403393532 209.521736945668 138.164225064657 254.17451288475 172.680309010656 94.7839629505887 204.556254985484 123.094118697773 140.304872523578 133.707409886623 128.236057428454 102.430034959244 128.062464488732 39.6645468806325
"192" "2" "29" "pub" 0 137.59159486004 140.791643536069 129.402519232224 174.725471541518 150.224552477509 55.8379344697094 100.09298554469 74.9632724071072 48.827155029901 87.1290185744643 58.9446272545307 33.3021603412416 67.835509732106 39.9400829308586 46.5493174896935 43.5276079831705 40.5651912488035 32.1510327953283 40.6600452532309 12.6525237111945
"266" "3" "29" "pub" 463.5 1116.83745122563 1122.10045065903 1303.35108141128 1198.7751755379 1071.96002915961 374.074590343553 657.975719939315 494.036603674438 321.887427148774 539.030384627988 364.727563905011 215.654566180832 398.03325964264 225.09744277159 273.281952387824 246.381314856933 216.116437185949 168.393158620003 218.53468376997 68.7263343052544
"340" "4" "29" "pub" 681.54 730.90506916378 725.022316022067 859.532011096338 609.493093593634 563.176626541354 200.375792751316 328.848572305009 246.30238745472 168.162691743384 252.514907206129 174.275295036056 108.05397983264 176.826762446928 94.7936311509854 121.417255314788 103.744174783066 81.9237773523962 61.8307619615004 84.4119240815673 27.1080003295886
"414" "5" "29" "pub" 463.85 1055.22644221546 1080.59812499903 1282.90168095182 889.763094200671 817.17615883377 328.751073744792 498.824968702755 369.56054901238 273.69100339358 377.07281845688 269.988915007459 168.301746621624 266.199149437276 141.316135556696 182.653259137799 152.991561243346 114.899614972306 85.4101337771574 120.013890786827 39.0753348241578
"488" "6" "29" "pub" 1288.88 1349.76231911493 1547.0410875316 1921.09695472419 1284.53450097772 1154.01851261567 618.350915736301 798.672042007275 575.798310846503 510.845425402766 582.012325951714 456.021300312753 286.765380017322 421.930377983794 219.784756612418 289.160404483151 231.062431000167 151.433830259571 107.44029113697 164.843798047439 55.8997083044947
"562" "7" "29" "pub" 1209.9 1225.13892809474 1361.3520377784 1982.63658021217 1430.52327766023 1246.71938123557 848.627042726551 1040.89467812191 749.938362525392 775.518800308936 743.145888244348 657.489860915124 407.869280489014 588.371336956653 322.370438529628 412.793390277202 323.533768295884 201.119989819266 138.035665364922 230.286159269904 85.9624557956297
"636" "8" "29" "pub" 663.22 499.290811619468 373.245732716338 635.214757279207 526.095860394742 451.523796973779 404.660463447696 504.317139520107 392.874591984551 463.90075371339 360.09865188913 386.46743726664 235.811636173144 335.322373886663 209.196092450098 253.942702017309 196.515641199709 125.369163708044 83.0672864614547 153.791022800343 68.2106651773816
"710" "9" "29" "pub" 658.23 1133.21298696593 684.061920554859 1135.28831104796 1050.36594734523 921.763977538187 968.229824612468 1346.15838021445 1312.9596145927 1570.1199602659 1035.66998143104 1367.97972791136 835.602125167271 1161.57368242597 861.87362023081 998.2840548234 767.506196401755 543.756506034273 352.214156181402 699.533387116181 359.396112023236
"118" "10" "29" "pub" 228.31 1117.22633449148 918.543020935013 1413.91462525717 1599.86424039045 1412.08508060293 1577.06604213366 2795.06702035433 3820.68980348222 4329.12256017762 2525.34843557719 4057.36804238654 2506.76193273656 3395.55775587565 2936.4816824221 3300.63863927304 2529.15420327803 1973.32343292624 1264.43640244533 2597.83524093093 1446.84924230157
"48" "1" "30" "pub" 0 0 172.608376136843 351.512209343481 249.181499388836 468.542443794694 393.468140778013 155.160301738741 275.240452443248 206.181416404279 135.819242593572 249.227132222066 169.260714631115 93.1295681802805 200.037887795039 120.168220286212 137.210670703864 130.563034627373 124.942827941392 99.7405873598553 124.808879272582
"196" "2" "30" "pub" 0 40.8354668611875 132.711082826369 133.97285018719 147.101047344654 149.191093143112 131.907902993701 46.8827190970144 82.9321958096833 62.2214747316264 40.5364327691225 69.2196430310263 46.8340252395202 27.3051654705529 51.9857019544569 29.7925875509364 35.6860861279222 32.562468071262 29.1572398262046 22.8542331460096 29.393949537466
"270" "3" "30" "pub" 690.76 458.372665645613 983.254175769914 987.122220593107 1135.78943545005 1032.36171162944 924.205318530599 324.686513215264 567.264572349324 425.727729762944 278.87958140305 463.543962509984 314.315039870396 186.183153899126 341.859280372412 192.966106247815 234.705728394949 211.130820166967 184.410068299083 143.522137717176 186.631954691914
"344" "4" "30" "pub" 694.81 415.407889160034 592.820136027621 594.40221496184 701.951311556069 525.376188323942 480.791894382287 175.608932243324 287.3476064079 214.783289263613 147.947303229728 223.551791440108 154.852486432502 94.9768155517483 159.128016714131 86.4089111380087 109.243164694515 94.3359638563097 76.0501746939892 57.798800446354 78.1294372498696
"418" "5" "30" "pub" 426.03 404.69012359466 593.281273673441 612.695447510083 732.908940885495 508.560341414167 466.200540048076 191.233140025927 287.120486463571 212.328022525435 159.290659766459 216.585507416762 156.056358747365 97.2975620753068 153.281982892566 81.3270901097693 105.173949024043 87.8684283422702 65.530609634137 48.6058142142157 68.6001459298235
"492" "6" "30" "pub" 2111.11 694.912424664775 992.803492263926 1075.09350887327 1323.19163260839 905.433071762172 819.715804149202 397.79239075956 545.637748032112 398.012286286534 333.652360074559 403.154916622074 308.009059132437 192.69193609104 291.596795511421 154.000010031149 200.461052869653 163.145294420348 113.19934715676 81.887340479733 121.463571696555
"566" "7" "30" "pub" 1477.86 1538.35332311587 1552.74347367119 1720.2067547815 2350.23116862664 1654.72881084932 1458.65582650346 923.083282435124 1154.08696974267 836.451727914996 831.014128126516 830.003446967871 715.163050589356 444.994305571784 645.367359515193 351.884924466357 452.289457839218 356.348399362403 226.025870119007 156.442040297237 256.083545827743
"640" "8" "30" "pub" 828.96 631.106548701054 623.665768767376 537.526049539814 841.568636897692 667.409566312116 579.396248931051 481.969399574403 615.394263011165 501.23373023555 571.572496447508 449.113267327315 486.363668760615 298.272716194568 422.406152241445 272.144455497899 328.559872819989 254.453070063963 168.296843383774 111.450080090026 207.278755237671
"714" "9" "30" "pub" 0 510.467805228733 773.976895576296 517.125326282498 849.912358085485 802.395580012307 702.102653883426 727.934123514066 1065.60435169273 1138.63756134393 1331.72281935177 855.624885501863 1188.5872008167 729.285277763725 1005.53818358236 783.376592306584 898.984611319913 690.546127696709 506.456179559947 326.985611415437 656.284869810643
"122" "10" "30" "pub" 201.07 397.54075302807 1251.09070926333 946.258773728279 1483.94834095422 1601.22027185619 1411.51339480379 1556.06726023739 2634.86234062824 3426.40347116421 3909.78097826174 2320.5526793202 3629.90716688551 2239.47959266108 3043.38445645682 2584.48430358293 2914.80866916094 2234.35827142821 1725.00044022748 1106.58138616694 2265.50024563634
"50" "1" "31" "pub" 0 0 12.7406656606905 196.753396364986 358.160517667536 270.158876221485 468.235820475875 395.276592434246 154.271679923136 273.591252291544 204.976374880118 134.884685358181 245.90094762554 166.946859042734 92.335822989065 196.253638025325 117.446685573483 134.623662505389 127.66622120287 121.545603973028 96.8970493654247
"198" "2" "31" "pub" 282.39 215.51712 167.023526195809 384.809419542118 386.758168735117 440.861719699073 409.821216796536 365.913906341843 128.869230952207 225.750677709083 169.413278828235 110.845851865996 185.326866405358 125.604699280401 74.1445813132125 137.227688225413 77.7234666292688 94.2116059024425 85.0195471179957 74.6803983271221 58.2171960576125
"272" "3" "31" "pub" 382.29 169.8948 108.853742404787 208.12181939818 208.876733666411 241.868999250034 210.258015598686 189.119945002709 67.0106336264978 115.419278656546 86.5473521865977 57.3111143107278 93.3578206050502 63.5812416029272 37.9386711667723 68.3621449292148 38.2973592951201 46.9338642766143 41.8848389949123 36.0438476357414 27.9338843773532
"346" "4" "31" "pub" 1601.55 739.713197647059 486.435965029747 837.529046414747 843.241407709628 984.55662428016 808.236760849513 730.992901665619 264.94826574661 444.659911266493 332.72530704864 225.195832356996 354.319375640564 243.531484288006 146.806781672607 257.153245639485 142.458198910746 176.535987664475 155.572931487179 130.615013871776 100.511321767586
"420" "5" "31" "pub" 2622.4 936.688212352941 515.441690647454 745.097528230502 776.203270849802 934.68201943204 656.189755358677 598.895090398837 254.086783293718 375.966183732057 277.378082155325 212.647339165615 283.51040358074 206.656313315867 128.564352937889 202.368064600772 107.751833492002 138.959834566808 115.930444682855 86.0526121661204 63.7265470100403
"494" "6" "31" "pub" 1376.18 1078.50549 557.979988549788 698.763228244881 758.353269830754 966.600963946246 669.717167375904 601.01606746511 320.091033006247 425.221521057947 309.759259364569 277.172608921142 311.292236300663 249.085090625069 155.403253520135 231.683767499826 124.137134194475 160.589237596963 129.197058791218 87.0031924970978 62.0121036343193
"568" "7" "31" "pub" 857 1227.0849 811.439703653141 903.311169409659 977.492978443971 1303.82284958081 918.072459413498 814.700507237912 492.001095856212 630.657114624022 463.574928338817 450.054306592995 457.396538621621 392.873878743494 244.309787256269 356.829008262816 197.442519733097 252.311665476361 199.8624724218 130.34458605789 90.7332846150315
"642" "8" "31" "pub" 1189.39 1117.31616 1132.07211919193 1194.54511917398 1144.18278037579 1666.34815524025 1269.56306811238 1112.11327055433 844.983371940648 1101.14438712947 919.63095762003 1008.33122814834 817.052084914268 874.123341847775 538.669515591125 762.421532692927 497.870764608689 600.895223982006 466.416408902604 316.337538459748 210.171014846156
"716" "9" "31" "pub" 422.56 153.22404 344.683043676523 574.768423808266 419.003319361053 671.37392802062 646.390724422025 566.54952542689 584.387488281703 897.906300630341 1031.77347266618 1189.34787838547 746.318325677759 1079.91541604576 664.499029063836 910.921883879395 734.600878655178 837.430729104653 642.84765114538 482.241403449201 310.648505461818
"124" "10" "31" "pub" 703.64 149.59608 445.847854990132 1158.36069499135 856.051373580894 1353.93179894708 1427.21218278462 1256.58414597575 1371.72667392975 2273.62526082507 2884.00362558129 3300.40355671615 1978.04490975178 3050.09556920293 1880.58268860238 2559.90626157709 2153.16904000384 2432.9191255838 1865.38311548542 1432.29844431987 919.430321064339
"52" "1" "32" "pub" 0 83.72615787492 63.8989355638234 60.9876094813071 291.170674074497 437.014870288089 373.854621251106 542.920634256747 464.239196624391 177.053108467257 313.165222718188 234.708288471396 154.261039560818 276.258643064902 187.492864670677 105.085458653259 217.315080020347 128.746343081464 149.094210980717 140.107149011601 131.533126583263
"200" "2" "32" "pub" 632.98 283.7704736772 180.438790318991 133.074342947534 293.942154048857 295.342066739683 337.775951680169 309.670356530121 276.904657007234 97.6417763735291 170.46331794613 127.902930596074 83.8886866009771 139.526164437501 94.6548182207609 55.9953884217155 103.086889904095 58.2616249875804 70.7730096404897 63.7285298253616 55.7569601342382
"274" "3" "32" "pub" 461.16 564.448715721024 257.481181164295 167.934548017081 299.138687286863 300.85809720533 350.305972232493 293.222133228908 264.694823074732 95.1970735028419 161.195448208729 120.705776889211 81.0850792765015 129.115880366252 88.4614287001852 53.1385950592078 94.0006685770824 52.2803188902049 64.5330964509016 57.1231017979446 48.383187266305
"348" "4" "32" "pub" 845.68 1110.03888454348 466.672096334306 289.979365745491 478.324120400005 485.792883978146 571.63959251074 452.379134081039 409.911355335603 154.484326654372 251.313769000661 187.422449593839 130.802231466589 197.775191756603 137.807118916694 83.6831951026284 143.052720184918 78.5824386765797 98.2118236252721 85.5374358633046 70.063103083387
"422" "5" "32" "pub" 1183.32 1847.03881932849 798.415963098577 454.9787580971 676.520053735198 701.772997379926 845.307597393648 623.418170754758 565.562506359478 238.219931400147 358.874493686253 265.3881168005 201.778344088071 274.225825828433 199.47595523167 122.907907351131 198.392946144089 107.243982277422 136.458028504508 115.305008674187 88.2280240714537
"496" "6" "32" "pub" 1184.45 1335.93451017583 798.764537165009 441.977798612344 568.366788449478 607.476782388243 765.668155378872 534.568639516534 481.473592929231 244.980422524371 333.529703589714 244.414438742117 212.819151126754 245.983606226187 194.266625634575 121.008244236866 182.541378897507 98.3305854751769 126.729747832656 102.751550032349 70.9339399470929
"570" "7" "32" "pub" 1557.61 904.696435422758 916.752872711179 580.37865153381 669.599726229798 713.403266629433 946.219921959986 670.00125141944 595.879584198961 357.953725359473 465.832131003113 350.287418878094 340.665152317626 340.417889245696 299.537076311616 186.060278848679 271.532699256522 154.884057580103 195.794997103783 155.059667942684 103.12757955126
