"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell" "step6.nomgmt" "step6.thin" "step6.finalfell" "step7.nomgmt" "step7.thin" "step7.finalfell" "step8.nomgmt" "step8.thin" "step8.finalfell" "step9.nomgmt" "step9.thin" "step9.finalfell" "step10.nomgmt" "step10.thin" "step10.finalfell" "step11.nomgmt" "step11.thin" "step11.finalfell" "step12.nomgmt" "step12.thin" "step12.finalfell" "step13.nomgmt" "step13.thin" "step13.finalfell" "step14.nomgmt" "step14.thin" "step14.finalfell" "step15.nomgmt" "step15.thin" "step15.finalfell" "step16.nomgmt" "step16.thin" "step16.finalfell" "step17.nomgmt" "step17.thin" "step17.finalfell" "step18.nomgmt" "step18.thin" "step18.finalfell" "step19.nomgmt" "step19.thin" "step19.finalfell" "step20.nomgmt" "step20.thin" "step20.finalfell"
"68" "1" "6" "pub" 196.6815 34.7085 0 410.836852631579 72.5006210526316 0 356.006041425895 62.8245955457462 0 52.2261179069654 9.21637374828801 0 771.140465548266 136.083611567341 0 0 0 0 557.17857709976 98.3256312528988 0 583.625062371904 102.99265806563 0 612.324628690964 108.057287416053 0 633.605725591714 111.81277510442 0 637.40504245445 112.483242786079 0 636.612954847172 112.343462620089 0 641.451903476327 113.197394731117 0 652.045462169086 115.066846265133 0 657.293630619857 115.992993638798 0 659.024192932539 116.298386988095 0 652.570438055346 115.15948906859 0 643.32674268522 113.528248709156 0 631.819802383636 111.497612185348 0 620.912393530913 109.572775328985 0 606.939872063387 107.10703624648 0
"216" "2" "6" "pub" 700.7485 123.6615 0 594.934837593985 104.98850075188 0 484.891857099526 85.5691512528575 0 70.8587322237887 12.5044821571392 0 1050.11613645917 185.314612316325 0 0 0 0 757.11988031023 133.609390642982 0 793.056581014153 139.951161355439 0 832.054871884464 146.833212685494 0 860.972605265805 151.93634210573 0 866.13529178428 152.84740443252 0 865.058966708146 152.657464713202 0 871.634352693018 153.817826945827 0 886.029367539551 156.35812368345 0 893.160820241803 157.616615336789 0 895.51238791669 158.031597867651 0 886.742728922251 156.48401098628 0 874.181970451092 154.267406550193 0 858.545810659701 151.508084234065 0 843.724321778965 148.892527372758 0 824.737816884626 145.541967685522 0
"290" "3" "6" "pub" 1450.0915 255.8985 0 2027.41627406015 357.779342481203 0 1650.76372149495 291.311244969697 0 237.077394110975 41.8371871960544 0 3573.9249294068 630.6926346012 0 0 0 0 2548.03653140818 449.65350554262 0 2668.97910416741 470.996312500131 0 2800.22525472327 494.157397892342 0 2897.54596043633 511.331640077 0 2914.92063806848 514.397759659144 0 2911.29833771027 513.758530184164 0 2933.42736130782 517.663651995498 0 2981.87282503557 526.212851476866 0 3005.87325413526 530.448221317987 0 3013.78729852574 531.844817386895 0 2984.27359525768 526.636516810179 0 2942.00119919592 519.176682211045 0 2889.37874481911 509.890366732784 0 2839.49801113332 501.087884317644 0 2775.60019345256 489.81179884457 0
"364" "4" "6" "pub" 746.691 131.769 0 1512.78586071429 266.962210714286 0 1306.17988753007 230.502333093541 0 180.522817212419 31.8569677433681 0 2862.26164352018 505.104995915326 0 0 0 0 1960.56228289069 345.981579333651 0 2053.62038611045 362.403597548903 0 2154.60647849281 380.224672675202 0 2229.48896255982 393.439228687027 0 2242.85774170529 395.798425006815 0 2240.07059741906 395.306576015128 0 2257.0975624911 398.311334557252 0 2294.37346014445 404.889434143138 0 2312.84036024028 408.148298865932 0 2318.92974583026 409.222896322987 0 2296.22070977739 405.21541937248 0 2263.69461986285 399.475521152268 0 2223.2047767964 392.330254728776 0 2184.82452443273 385.557269017541 0 2135.65896116089 376.88099314604 0
"438" "5" "6" "pub" 0 0 0 88.506675 15.618825 0 100.275492449559 17.6956751381575 0 12.1464385458518 2.14348915515032 0 252.501825065576 44.5591455998076 0 0 0 0 133.65746856483 23.5866120996759 0 140.001521296202 24.7061508169769 0 146.886049059421 25.9210674810743 0 151.991014786644 26.8219437858783 0 152.902404949547 26.9827773440377 0 152.712396882436 26.9492465086652 0 153.8731766591 27.1540899986648 0 156.414387495557 27.6025389698041 0 157.673332003766 27.8247056477234 0 158.08846386169 27.8979642108865 0 156.540320097596 27.6247623701641 0 154.322918039918 27.2334561246914 0 151.562602810926 26.7463416725164 0 148.94610476923 26.2846067239818 0 145.594339418634 25.6931187209355 0
"512" "6" "6" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"586" "7" "6" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"660" "8" "6" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"734" "9" "6" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"142" "10" "6" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"70" "1" "7" "pub" 189.8144828449 60.3955171551 0 230.870926213316 73.4589309295414 0 382.556791432825 121.722615226681 0 327.984098896048 104.358576724951 0 48.0837465402593 15.2993738703629 0 710.419246653041 226.042487145758 0 0 0 0 513.118202535819 163.264882317587 0 537.473361804269 171.014251161137 0 563.903433756868 179.423819493855 0 583.501671446736 185.659622383433 0 587.000547246338 186.772901044847 0 586.271096068562 186.540802943264 0 590.727391993792 187.95871528044 0 600.483236920889 191.062847751398 0 605.316392524398 192.600669985982 0 606.910106029827 193.107760645846 0 600.966698945819 191.216676577223 0 592.453973316997 188.508082064062 0 581.856974855625 185.136309832702 0 571.812098302824 181.940212753738 0
"218" "2" "7" "pub" 0 0 0 183.624929147505 58.4261137096376 0 208.309202971089 66.2802008205331 0 172.432763057054 54.8649699602908 0 25.112648986803 7.99038829893595 0 373.422469707481 118.816240137726 0 0 0 0 268.616352152502 85.4688391603027 0 281.366229288905 89.525618241519 0 295.202319063054 93.9280104340944 0 305.461957272834 97.1924407674223 0 307.293611751819 97.7752399187294 0 306.911745520064 97.653737027036 0 309.244607518784 98.3960112979582 0 314.351772814288 100.021018434377 0 316.881920100398 100.826065296623 0 317.71622593108 101.091526242249 0 314.604864216813 100.101547516847 0 310.14846938617 98.6836037097669 0 304.600961898827 96.9184876943908 0 299.34248912569 95.2453372697252 0
"292" "3" "7" "pub" 753.1055175837 239.6244824163 0 980.596467112392 312.007966220941 0 1158.38661400938 368.577558308911 0 946.797437099349 301.253729418861 0 136.401155305256 43.4003675153991 0 2051.5558798874 652.767778734936 0 0 0 0 1464.20727893395 465.884133328942 0 1533.70588822947 487.997327154058 0 1609.12535989213 511.994431728806 0 1665.04986644436 529.788592871006 0 1675.0340755185 532.96538666134 0 1672.95255177046 532.303083651849 0 1685.66880486489 536.349164174276 0 1713.50757395126 545.206954321441 0 1727.29921412287 549.59520345869 0 1731.84695166883 551.04221085695 0 1714.88715591209 545.645912217241 0 1690.59568706984 537.916808509262 0 1660.3566462303 528.295295532982 0 1631.69311160627 519.175079987965 0
"366" "4" "7" "pub" 518.1910347183 164.8789652817 0 722.166015653928 229.780095457183 0 1160.0766898656 369.115309716693 0 969.069732010947 308.340368695569 0 136.866666971951 43.5484848636138 0 2110.36324046219 671.47921160986 0 0 0 0 1477.49969727943 470.113539158175 0 1547.62923130977 492.427481762175 0 1623.73337868956 516.642437701054 0 1680.16558107663 534.598138426763 0 1690.24042915098 537.803771898928 0 1688.14000884038 537.135456346814 0 1700.97170307375 541.218268140651 0 1729.06319905899 550.156471391852 0 1742.98004298657 554.584558087742 0 1747.56906596448 556.044701759782 0 1730.45530518961 550.59941425076 0 1705.94331267512 542.800143919926 0 1675.42975470471 533.091284583989 0 1646.50600576611 523.8882735754 0
"440" "5" "7" "pub" 375.0468967222 119.3331032778 0 644.310628645359 205.007926910197 0 1193.34955099975 379.702129148534 0 1024.73009405431 326.050483857836 0 142.327822969482 45.2861254050107 0 2253.54537098413 717.037162144684 0 0 0 0 1542.05571104303 490.654088953369 0 1615.24939674287 513.942988904917 0 1694.67874303456 539.215962677407 0 1753.57662310719 557.956197210681 0 1764.09166892381 561.301893600579 0 1761.89947548951 560.604377509162 0 1775.29182163439 564.865578547236 0 1804.61071211915 574.194316411181 0 1819.13562112436 578.815878358681 0 1823.9251511014 580.339819712144 0 1806.06364318441 574.656612658349 0 1780.48065449371 566.516570817544 0 1748.63387549324 556.383504791025 0 1718.44636864118 546.778388992546 0
"514" "6" "7" "pub" 209.227586302 66.572413698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"588" "7" "7" "pub" 0 0 0 0 0 0 33.5714974290529 10.6818400709471 0 38.0355316360871 12.1022145886924 0 4.60726979534835 1.46594947757756 0 95.7765543787534 30.4743581540347 0 0 0 0 50.6976605131523 16.1310737692627 0 53.1040253433873 16.8967353047138 0 55.7153979444159 17.7276265852946 0 57.651764255622 18.3437431376999 0 57.9974639727423 18.4537385020311 0 57.9253919472537 18.4308064939643 0 58.3656877248093 18.5709006047409 0 59.3295952839032 18.877598463875 0 59.8071259596481 19.029540042235 0 59.9645897678977 19.0796421629473 0 59.3773628226298 18.8927972261685 0 58.5362792831279 18.6251797368309 0 57.4892631613104 18.2920382441527 0 56.4967983864228 17.9762539981922 0
"662" "8" "7" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"736" "9" "7" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"144" "10" "7" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"72" "1" "8" "pub" 260.61473679324 48.86526320676 0 76.6193301291745 14.36612441628 0 111.083168087113 20.828094041067 0 174.716817568784 32.7594033330487 0 149.19277182467 27.9736447503444 0 21.8560026629437 4.09800050416832 0 323.147322101791 60.5901229660365 0 0 0 0 233.294369032226 43.7426942454867 0 244.367687979268 45.8189415505227 0 256.384386917614 48.0720726041382 0 265.294923463395 49.7427982084562 0 266.885722655387 50.0410730573089 0 266.554070315988 49.9788882435978 0 268.58017023012 50.3587819779486 0 273.015763579558 51.1904557319559 0 275.213206549585 51.6024762893252 0 275.937804478152 51.7383384010927 0 273.23557446816 51.2316702736176 0 269.365177852905 50.5059709073955 0 264.547145560416 49.6025898514811 0
"220" "2" "8" "pub" 733.33894723092 137.50105276908 0 220.564843920234 41.3559082841541 0 373.270574026318 69.9882327130456 0 513.95416410062 96.3664058833013 0 432.041874261449 81.0078515202185 0 62.9745068517988 11.8077200487339 0 935.862188986407 175.474160643327 0 0 0 0 673.348027734957 126.25275535023 0 705.30849683844 132.245343314249 0 739.991805156534 138.748463631614 0 765.70992357513 143.570610840827 0 770.301382438427 144.431509378717 0 769.344147810114 144.252027885696 0 775.191997403888 145.34849968583 0 787.994269683618 147.74892574113 0 794.336659755292 148.938123880981 0 796.428037220274 149.330257156131 0 788.628700891403 147.867881592731 0 777.457732906855 145.773325093141 0 763.55164269487 143.165933175298 0
"294" "3" "8" "pub" 395.77263150474 74.20736849526 0 269.915934466896 50.6092377726414 0 442.352934542165 82.9411753251485 0 534.863126316135 100.286836303366 0 439.330995167736 82.3745616917703 0 63.2759774010954 11.8642457767942 0 952.422270121071 178.579175859764 0 0 0 0 679.224190820585 127.354535930093 0 711.463572048274 133.399419917463 0 746.449554121442 139.959291563972 0 772.392109015468 144.823520612378 0 777.023636550493 145.691932026227 0 776.058048341929 145.510884236906 0 781.956930858496 146.616924710076 0 794.870925808649 149.038298766105 0 801.268664551261 150.237874781769 0 803.378293016545 150.633430119479 0 795.510893560822 149.15829271978 0 784.242438946778 147.045457477137 0 770.214993283223 144.415311412098 0
"368" "4" "8" "pub" 569.27999989326 106.74000010674 0 571.196225003183 107.099292315277 0 767.714295480955 143.946430573615 0 1031.12161499696 193.335303041515 0 852.300401230263 159.806325420444 0 121.600288462854 22.8000541138602 0 1852.04306105883 347.2580743609 0 0 0 0 1308.81957710351 245.403670998325 0 1370.94270798541 257.051758052514 0 1438.35835495499 269.692191874319 0 1488.34792273579 279.06523584435 0 1497.27256645675 280.738606544018 0 1495.41194257458 280.389739565696 0 1506.77869456171 282.521005565814 0 1531.66309891273 287.186831387172 0 1543.99111347506 289.498334120354 0 1548.05622639815 290.260542794338 0 1532.89627395873 287.418051708571 0 1511.18271575235 283.34675954004 0 1484.15276636401 278.278644023708 0
"442" "5" "8" "pub" 735.10736828322 137.83263171678 0 955.987803938782 179.247713451378 0 1371.0527114992 257.072383711374 0 2299.51409721623 431.158893740044 0 1946.8242757683 365.029552140028 0 272.875776710794 51.1642081940314 0 4261.11386140658 798.958849962498 0 0 0 0 2950.26770778172 553.175195865969 0 3090.30218629463 579.431660618319 0 3242.26675783146 607.92501781531 0 3354.95043870674 629.053208004515 0 3375.06787019542 632.825226413121 0 3370.87375616173 632.038830030871 0 3396.49605117982 636.843010352468 0 3452.58908024856 647.360453315346 0 3480.37819946758 652.570913175099 0 3489.54154909596 654.289041232461 0 3455.36883429557 647.881657199778 0 3406.42334882301 638.704378662776 0 3345.49395242762 627.280116825073 0
"516" "6" "8" "pub" 0 0 0 88.0958257948505 16.5179673561495 0 0 0 0 4.49761687113443 0.843303164339129 0 5.09566929954661 0.955437994799573 0 0.617241885180081 0.115732853608698 0 12.8313086940298 2.40587038298756 0 0 0 0 6.79203105946868 1.27350582516266 0 7.1144148638087 1.3339527885482 0 7.46426382398765 1.39954946865965 0 7.72368131968863 1.44819024916134 0 7.76999515729306 1.45687409372249 0 7.76033957495095 1.45506367203119 0 7.81932656895109 1.46612373341935 0 7.94846250961494 1.49033672232258 0 8.01243791101767 1.50233211009983 0 8.03353354078732 1.50628754068634 0 7.95486198847414 1.4915366246101 0 7.84218094035315 1.47040892806233 0 7.70191083819914 1.44410828387722 0
"590" "7" "8" "pub" 223.9157894317 41.9842105683 0 88.0958257948505 16.5179673561495 0 0 0 0 13.9211950950666 2.61022408342462 0 15.7723097567973 2.95730808291129 0 1.91051059942134 0.358220737816888 0 39.7159555321478 7.44674167112072 0 0 0 0 21.0229533061063 3.94180374957582 0 22.0208079398593 4.12890149362669 0 23.103673770365 4.33193883708761 0 23.9066326866535 4.48249363407049 0 24.0499850413261 4.50937220060353 0 24.020098714991 4.50376851440904 0 24.2026775061766 4.53800203779698 0 24.6023839896932 4.61294700354536 0 24.8004030895255 4.650075584808 0 24.8656990865148 4.66231858425804 0 24.6221919004732 4.616660986821 0 24.2734172272731 4.55126573551834 0 23.8392478629096 4.46985897960352 0
"664" "8" "8" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"738" "9" "8" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"146" "10" "8" "pub" 203.0315789093 38.0684210907 0 0 0 0 0 0 0 18.8471564478643 3.53384183817099 0 21.3532809145013 4.00374017622343 0 2.58653742848252 0.484975768416381 0 53.7692936762359 10.0817425762663 0 0 0 0 28.4618444932752 5.33659584882631 0 29.8127861521012 5.58989741015698 0 31.2788198927547 5.86477873685593 0 32.3659027339297 6.06860676981829 0 32.5599797680661 6.10499621376208 0 32.5195182800801 6.0974096847557 0 32.766701874451 6.14375660875527 0 33.3078429601566 6.24522056244556 0 33.5759303570157 6.29548694941634 0 33.664331091455 6.31206208714339 0 33.334659823998 6.2502487244218 0 32.8624725738399 6.16171361491202 0 32.274674049421 6.0515013914526 0
"74" "1" "9" "pub" 135.87472330518 85.86527669482 0 205.421079420685 129.814710156125 0 60.820711383727 38.4353107384794 0 92.7878528806501 58.636768250269 0 139.63831348454 88.2436566043106 0 118.650301846612 74.9803992248122 0 17.3543238482452 10.9669685636393 0 256.999376054326 162.409328229039 0 0 0 0 185.34170374493 117.125660226026 0 194.138949080382 122.685030552648 0 203.685666662388 128.718025702637 0 210.764680320229 133.19156906428 0 212.028497504428 133.990231314132 0 211.765014892781 133.82372494118 0 213.374658587143 134.840930333282 0 216.898534589443 137.06782420004 0 218.644302503331 138.171052536588 0 219.219962409601 138.53483761693 0 217.073164284811 137.178180466071 0 213.998311231924 135.235044158157 0
"222" "2" "9" "pub" 0 0 0 266.408449531339 168.355339951403 0 86.7400687340948 54.8149046504576 0 142.749695967948 90.2098774829447 0 197.100494271321 124.556562586557 0 165.636852484899 104.673288920197 0 24.1282305661402 15.2477012892585 0 358.823150464915 226.756296901341 0 0 0 0 258.037876993604 163.065603129402 0 270.285646728557 170.805513184814 0 283.576852578852 179.204816897692 0 293.432452363302 185.433008439871 0 295.191973812224 186.544928246491 0 294.825145989017 186.313113441112 0 297.066136727835 187.729295091226 0 301.972174948319 190.829638694731 0 304.40268161315 192.365583881648 0 305.204131352108 192.872055592637 0 302.215299269194 190.983279758906 0 297.934403292722 188.277991324236 0
"296" "3" "9" "pub" 266.49804235887 168.41195764113 0 379.014836883732 239.516320981704 0 161.305639740679 101.936203083626 0 263.534428592574 166.539118382514 0 344.822306651708 217.90854141939 0 287.031715437277 181.388098291502 0 41.5803737453607 26.2764862357833 0 622.108336358366 393.137907744529 0 0 0 0 445.474090715628 281.514877301778 0 466.618521717546 294.87698302954 0 489.56433071915 309.377459578691 0 506.578942696227 320.129749112229 0 509.616563477661 322.049356693 0 508.983275477868 321.649153859044 0 512.852100176428 324.094036138433 0 521.321837025723 329.44643929633 0 525.517840182734 332.098080185267 0 526.901455246833 332.972448039921 0 521.741564497652 329.711683740895 0 514.351067161424 325.04129999879 0
"370" "4" "9" "pub" 582.93651021324 368.38348978676 0 411.507594923494 260.049938948275 0 366.493274535047 231.603389204787 0 532.583790556746 336.563368277252 0 711.239792037959 449.464036092557 0 588.917231932131 372.162973657898 0 84.0496443469993 53.1147059026333 0 1280.21673839921 809.025857039571 0 0 0 0 904.478210513343 571.579981331252 0 947.409275447366 598.710029361478 0 993.997808197298 628.151393863054 0 1028.54380338387 649.982543640123 0 1034.7113041788 653.880061510925 0 1033.42549382814 653.067500801687 0 1041.28064795063 658.031521818992 0 1058.47736620794 668.89889240484 0 1066.99681437756 674.282710355503 0 1069.80606794202 676.05800254194 0 1059.32956919937 669.437437351829 0 1044.32410884872 659.954820029048 0
"444" "5" "9" "pub" 140.88714883344 89.03285116656 0 410.922048618473 259.679906213154 0 495.036285441477 312.835430972229 0 689.190523513686 435.530123318341 0 1088.80565851683 688.064688275022 0 916.454416105349 579.148277934896 0 129.010324146801 81.5273577740652 0 2002.46004132599 1265.4435007208 0 0 0 0 1393.28784918508 880.480517462419 0 1459.42026722443 922.272531718758 0 1531.18676843733 967.624973542861 0 1584.40255050038 1001.2543914377 0 1593.90317065633 1007.25825557533 0 1591.92246629319 1006.0065604546 0 1604.0228028907 1013.65330095771 0 1630.51319073562 1030.393754419 0 1643.63682763314 1038.68716386291 0 1647.96429380219 1041.42188207211 0 1631.82595212578 1031.22334668796 0 1608.71104970472 1016.61601249159 0
"518" "6" "9" "pub" 109.35421268622 69.10578731378 0 187.374661192029 118.410376392931 0 246.723849821242 155.915766500071 0 299.741376742833 189.419898159443 0 482.577999645159 304.96248646112 0 407.413192258783 257.462503926119 0 57.2422984937085 36.1739525884457 0 891.411175630912 563.322341216389 0 0 0 0 618.434945372947 390.81652871465 0 647.788964617044 409.366638133002 0 679.643769267183 429.497104998427 0 703.26451590069 444.424104635209 0 707.481530719694 447.089023727236 0 706.602360779803 446.533437166954 0 711.973304771783 449.927575390499 0 723.731522263853 457.358115625174 0 729.556675818849 461.039289059221 0 731.477496635182 462.253141105162 0 724.314214145568 457.72634452334 0 714.054264326562 451.242626222732 0
"592" "7" "9" "pub" 0 0 0 146.914185755586 92.8416036731438 0 162.475138159112 102.675261113333 0 210.033606714813 132.729571159987 0 354.527784580311 224.041864288598 0 300.799458702863 190.08854717711 0 42.1126498667297 26.6128551742263 0 659.219083534561 416.589838295868 0 0 0 0 455.371531620587 287.769510107661 0 476.985744728068 301.428492027692 0 500.441358437382 316.251136830239 0 517.833997150635 327.242318260005 0 520.93910709205 329.204575240567 0 520.291748845111 328.795480792078 0 524.246530201137 331.294682903717 0 532.904445716023 336.766004524122 0 537.193674706251 339.47655896055 0 538.608030611664 340.370353319126 0 533.333498596402 337.037142108761 0 525.778800889898 332.262992854688 0
"666" "8" "9" "pub" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"740" "9" "9" "pub" 277.66876575498 175.47123424502 0 139.096259713903 87.9011087347217 0 72.5384777884514 45.8402881331864 0 0 0 0 10.7409652844747 6.78769335227574 0 12.1692017385617 7.69025944648861 0 1.4740636765645 0.931526352916367 0 30.6430372318908 19.3646971760616 0 0 0 0 16.2203611181372 10.2503671147911 0 16.9902606782613 10.7369008655079 0 17.8257510376578 11.2648843575095 0 18.4452778660527 11.6563908956352 0 18.5558820673782 11.7262866063267 0 18.5328231280089 11.71171463767 0 18.6736926758037 11.800736365958 0 18.9820881428677 11.9956251684279 0 19.1348707353418 12.0921752791315 0 19.1852501770555 12.1240122874967 0 18.9973710320588 12.0052831053655 0 18.7282722491336 11.8352276241689 0
"148" "10" "9" "pub" 0 0 0 124.410839751578 78.6207391577218 0 0 0 0 0 0 0 11.5488958575043 7.29826059036 0 13.0845636146642 8.26871729983707 0 1.58494208268041 1.00159534580211 0 32.9479926967328 20.8213009795032 0 0 0 0 17.440449378907 11.0213951143683 0 18.2682604373287 11.5445257147726 0 19.1665960054145 12.1122238873402 0 19.8327233629253 12.5331793710043 0 19.9516471624797 12.6083326055864 0 19.9268537400723 12.5926645400078 0 20.0783194318316 12.6883824426193 0 20.4099122670861 12.8979306930705 0 20.5741870973821 13.0017432596336 0 20.6283560580203 13.0359750334347 0 20.4263447283216 12.9083150956764 0 20.1370044560953 12.7254681177446 0
"4" "1" "10" "pub" 139.65675 52.97325 0 45.9318571428571 17.4224285714286 0 104.315305402273 39.567874462931 0 31.9146919743376 12.1055728178522 0 50.0528604271575 18.9855677482322 0 73.00512462562 27.6915989959248 0 61.7915407839788 23.4381706421988 0 9.02500583809391 3.42327807651838 0 133.848464531118 50.7701072359412 0 0 0 0 96.4318288993598 36.577590272171 0 101.008966369411 38.3137458642592 0 105.976048347277 40.1978114420706 0 109.659203406479 41.5948702576298 0 110.316757534903 41.8442873408255 0 110.179669606979 41.7922884716129 0 111.01715454527 42.1099551723439 0 112.850599478873 42.8053998023311 0 113.75890877661 43.1499309152659 0 114.058420092542 43.2635386557918 0 112.94145793417 42.8398633543405 0
"152" "2" "10" "pub" 763.06975 289.44025 0 199.359490827018 75.6191172102481 0 514.72358101319 195.239979005003 0 174.487704828969 66.1849914868504 0 280.371344424568 106.347751333457 0 390.815423708811 148.240333130928 0 328.658683022717 124.663638387927 0 47.8618051438925 18.1544778132006 0 712.047769390612 270.087084941267 0 0 0 0 511.893550846659 194.166519286664 0 536.190582013648 203.382634556901 0 562.557573701113 213.383907265939 0 582.109036564492 220.799979386532 0 585.599561648535 222.123971659789 0 584.871851441187 221.847943650105 0 589.317511590283 223.534228534245 0 599.050072385362 227.225889525482 0 603.871692767269 229.054780015171 0 605.461602580046 229.6578492545 0 599.532380538567 227.408833997387 0
"226" "3" "10" "pub" 673.6555 255.5245 0 210.177237872038 79.7224005721522 0 286.605877043775 108.712574051087 0 148.911464419271 56.4836589176545 0 232.146785571395 88.0556772857015 0 308.525538164602 117.026928269332 0 256.631814347871 97.34310199402 0 36.9893539120351 14.0304445873237 0 556.834767969094 211.213187850346 0 0 0 0 396.873344103638 150.538165004828 0 415.710940309108 157.683460117248 0 436.153386102085 165.437491280101 0 451.31172211916 171.18720494175 0 454.017941723783 172.213702033159 0 453.45374476711 171.999696290973 0 456.900484830941 173.307080453116 0 464.446182453125 176.169241620151 0 468.184406155691 177.587188541814 0 469.417070296852 178.054750802254 0 464.820118107002 176.311079281966 0
"300" "4" "10" "pub" 473.7295 179.6905 0 335.001012218878 127.069349462333 0 335.94938203735 127.429075945202 0 270.993246075474 102.790541614835 0 397.112451043797 150.62886074075 0 554.111848842568 210.180356457526 0 461.501054315615 175.052124050751 0 65.7596669585556 24.943321949797 0 1004.29083328406 380.937902280163 0 0 0 0 707.876601765221 268.504917910946 0 741.475969889756 281.249505820252 0 777.937801541325 295.079855757054 0 804.974717846241 305.335237803747 0 809.801621859354 307.16613242941 0 808.795301252667 306.784424613081 0 814.943022382852 309.116318834875 0 828.401781632111 314.221365446663 0 835.069402752365 316.750463112966 0 837.268023839738 317.584422835763 0 829.068745800599 314.4743518554 0
"374" "5" "10" "pub" 912.65175 346.17825 0 500.755420517659 189.941711230836 0 593.744186088905 225.213311964757 0 588.333064221265 223.160817463238 0 831.486473007488 315.391420795944 0 1224.48766048395 464.46083673529 0 1024.47994064336 388.595839554376 0 145.095807797935 55.0363408888719 0 2233.87241239867 847.33091504777 0 0 0 0 1564.46137200437 593.416382484417 0 1638.71854256702 621.582895456457 0 1719.30197621797 652.149025461989 0 1779.05562688488 674.814203301161 0 1789.72345353158 678.860620305082 0 1787.49940810744 678.017016868338 0 1801.08634149391 683.170681256312 0 1830.83122769027 694.453224296311 0 1845.5671797754 700.042723363084 0 1850.42630035418 701.885838065378 0 1832.30526945901 695.012343587899 0
